active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 42 Embedded Strings ""place"" protected static final String USGS_EARTHQUAKE_PLACE = ""place""; String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 43 Embedded Strings ""time"" protected static final String USGS_EARTHQUAKE_TIME = ""time""; String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 107 Embedded Strings ""Update"" downloadButton.setText(""Update""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 201 Embedded Strings "" km deep"" sb.append(String.format(""%.2f"", eqAnnotation.getPosition().elevation)).append("" km deep""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 213 Embedded Strings "" days ago"" return days + (days > 1 ? "" days ago"" : "" day ago""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 213 Embedded Strings "" day ago"" return days + (days > 1 ? "" days ago"" : "" day ago""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 218 Embedded Strings "" hours ago"" return hours + (hours > 1 ? "" hours ago"" : "" hour ago""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 218 Embedded Strings "" hour ago"" return hours + (hours > 1 ? "" hours ago"" : "" hour ago""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 223 Embedded Strings "" minutes ago"" return minutes + (minutes > 1 ? "" minutes ago"" : "" minute ago""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 223 Embedded Strings "" minute ago"" return minutes + (minutes > 1 ? "" minutes ago"" : "" minute ago""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 227 Embedded Strings ""moments ago"" return ""moments ago""; String"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 239 Embedded Strings ""Zoom on latest"" JButton btZoom = new JButton(""Zoom on latest""); Method: JButton"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 262 Embedded Strings ""Reset Global View"" JButton btReset = new JButton(""Reset Global View""); Method: JButton"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 285 Embedded Strings ""Update"" this.downloadButton = new JButton(""Update""); Method: JButton"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 309 Embedded Strings ""Min Magnitude:"" magnitudePanel.add(new JLabel(""Min Magnitude:"")); Method: JLabel"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 324 Embedded Strings ""Latest:"" blinkPanel.add(new JLabel(""Latest:"")); Method: JLabel"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 325 Embedded Strings ""Animate"" final JCheckBox jcb = new JCheckBox(""Animate""); Method: JCheckBox"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 354 Embedded Strings ""Earthquakes"" new CompoundBorder(BorderFactory.createEmptyBorder(9, 9, 9, 9), new TitledBorder(""Earthquakes""))); String"
T,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 355 Embedded Strings ""Earthquakes controls."" controlPanel.setToolTipText(""Earthquakes controls.""); Method: setToolTipText"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 378 Embedded Strings ""Updating earthquakes..."" this.statusLabel.setText(""Updating earthquakes...""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 392 Embedded Strings ""Updated "" this.statusLabel.setText(""Updated "" + new SimpleDateFormat(""EEE h:mm aa"").format(new Date())); // now String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 397 Embedded Strings ""No earthquakes"" this.statusLabel.setText(""No earthquakes""); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldEarthquakes.java 612 Embedded Strings ""World Wind USGS Earthquakes M 2.5+ - 7 days"" ApplicationTemplate.start(""World Wind USGS Earthquakes M 2.5+ - 7 days"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 57 Embedded Strings ""Globe"" new CompoundBorder(BorderFactory.createEmptyBorder(9, 9, 9, 9), new TitledBorder(""Globe""))); String"
T,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 58 Embedded Strings ""Set the current projection"" controlPanel.setToolTipText(""Set the current projection""); Method: setToolTipText"
T,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 62 Embedded Strings ""Round"" JRadioButton roundRadioButton = new JRadioButton(""Round""); Method: JRadioButton"
T,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 73 Embedded Strings ""Flat"" JRadioButton flatRadioButton = new JRadioButton(""Flat""); Method: JRadioButton"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 91 Embedded Strings ""Modified Sin."" {""Lat-Lon"", ""Mercator"", ""Modified Sin."", ""Sinusoidal"", String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 92 Embedded Strings ""Transverse Mercator"" ""Transverse Mercator"", String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 93 Embedded Strings ""North Polar"" ""North Polar"", String"
T,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 94 Embedded Strings ""South Polar"" ""South Polar"", String"
T,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 95 Embedded Strings ""UPS North"" ""UPS North"", String"
T,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 96 Embedded Strings ""UPS South"" ""UPS South"" String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 131 Embedded Strings ""Modified Sin."" else if (item.equals(""Modified Sin."")) String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 133 Embedded Strings ""Transverse Mercator"" else if (item.equals(""Transverse Mercator"")) String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 135 Embedded Strings ""North Polar"" else if (item.equals(""North Polar"")) String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 137 Embedded Strings ""South Polar"" else if (item.equals(""South Polar"")) String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 139 Embedded Strings ""UPS North"" else if (item.equals(""UPS North"")) String"
active,"src/gov/nasa/worldwindx/examples/FlatWorldPanel.java 141 Embedded Strings ""UPS South"" else if (item.equals(""UPS South"")) String"
active,"src/gov/nasa/worldwindx/examples/GARSGraticule.java 46 Embedded Strings ""World Wind GARS Graticule"" ApplicationTemplate.start(""World Wind GARS Graticule"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/GPSTracks.java 106 Embedded Strings ""World Wind Tracks"" ApplicationTemplate.start(""World Wind Tracks"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/GazetteerApp.java 33 Embedded Strings ""World Wind Gazetteer Example"" ApplicationTemplate.start(""World Wind Gazetteer Example"", AppFrame.class); String"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 73 Embedded Strings ""Name or Lat,Lon?"" final JTextField field = new JTextField(""Name or Lat,Lon?""); Method: JTextField"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 89 Embedded Strings ""Location not available \"""" ""Location not available \"""" + (field.getText() != null ? field.getText() : """") + ""\""\n"" Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 89 Embedded Strings ""\""\n"" ""Location not available \"""" + (field.getText() != null ? field.getText() : """") + ""\""\n"" Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 90 Embedded Strings ""("" + ""("" + e.getMessage() + "")"", Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 90 Embedded Strings "")"" + ""("" + e.getMessage() + "")"", Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 91 Embedded Strings ""Location Not Available"" ""Location Not Available"", JOptionPane.ERROR_MESSAGE); Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 96 Embedded Strings ""\""\n"" ""Error parsing input \"""" + (field.getText() != null ? field.getText() : """") + ""\""\n"" Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 96 Embedded Strings ""Error parsing input \"""" ""Error parsing input \"""" + (field.getText() != null ? field.getText() : """") + ""\""\n"" Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 98 Embedded Strings ""Lookup Failure"" ""Lookup Failure"", JOptionPane.ERROR_MESSAGE); Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 104 Embedded Strings ""Error looking up \"""" ""Error looking up \"""" + (field.getText() != null ? field.getText() : """") + ""\""\n"" Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 104 Embedded Strings ""\""\n"" ""Error looking up \"""" + (field.getText() != null ? field.getText() : """") + ""\""\n"" Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 106 Embedded Strings ""Lookup Failure"" ""Lookup Failure"", JOptionPane.ERROR_MESSAGE); Method: showMessageDialog"
T,"src/gov/nasa/worldwindx/examples/GazetteerPanel.java 123 Embedded Strings ""Results: "" resultsPanel.add(new JLabel(""Results: "")); Method: JLabel"
F,"src/gov/nasa/worldwindx/examples/GeoRSS.java 57 Embedded Strings ""<feed xmlns=\""http://www.w3.org/2005/Atom\"""" ""<feed xmlns=\""http://www.w3.org/2005/Atom\"""" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 60 Embedded Strings "" <title>Earthquakes</title>"" "" <title>Earthquakes</title>"" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 61 Embedded Strings "" <subtitle>International earthquake observation labs</subtitle>"" "" <subtitle>International earthquake observation labs</subtitle>"" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 65 Embedded Strings "" <name>Dr. Thaddeus Remor</name>"" "" <name>Dr. Thaddeus Remor</name>"" + String"
active,"src/gov/nasa/worldwindx/examples/GeoRSS.java 66 Embedded Strings "" <email>tremor@quakelab.edu</email>"" "" <email>tremor@quakelab.edu</email>"" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 70 Embedded Strings "" <title>M 3.2, Mona Passage</title>"" "" <title>M 3.2, Mona Passage</title>"" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 74 Embedded Strings "" <summary>We just had a big one.</summary>"" "" <summary>We just had a big one.</summary>"" + String"
F,"src/gov/nasa/worldwindx/examples/GeoRSS.java 90 Embedded Strings ""<feed xmlns=\""http://www.w3.org/2005/Atom\"""" ""<feed xmlns=\""http://www.w3.org/2005/Atom\"""" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 92 Embedded Strings "" <title>scribble</title>"" "" <title>scribble</title>"" + String"
F,"src/gov/nasa/worldwindx/examples/GeoRSS.java 93 Embedded Strings "" <id>http://example.com/atom</id>"" "" <id>http://example.com/atom</id>"" + String"
active,"src/gov/nasa/worldwindx/examples/GeoRSS.java 94 Embedded Strings "" <author><name>Christopher Schmidt</name></author>"" "" <author><name>Christopher Schmidt</name></author>"" + String"
F,"src/gov/nasa/worldwindx/examples/GeoRSS.java 96 Embedded Strings "" <id>http://example.com/19.atom</id>"" "" <id>http://example.com/19.atom</id>"" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 98 Embedded Strings "" <title>Feature #19</title>"" "" <title>Feature #19</title>"" + String"
T,"src/gov/nasa/worldwindx/examples/GeoRSS.java 99 Embedded Strings "" <content type=\""html\"">Some content.</content>"" "" <content type=\""html\"">Some content.</content>"" + String"
active,"src/gov/nasa/worldwindx/examples/GeoRSS.java 116 Embedded Strings ""World Wind GeoRSS"" ApplicationTemplate.start(""World Wind GeoRSS"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/GetBestElevations.java 83 Embedded Strings ""Shift-click to select a location"" final ScreenAnnotation annotation = new ScreenAnnotation(""Shift-click to select a location"", String"
active,"src/gov/nasa/worldwindx/examples/GetBestElevations.java 118 Embedded Strings ""Elevation = %d m"" annotation.setText(String.format(""Elevation = %d m"", (int) elevations[0])); String"
active,"src/gov/nasa/worldwindx/examples/GetBestElevations.java 149 Embedded Strings ""World Wind Get Best Elevations"" ApplicationTemplate.start(""World Wind Get Best Elevations"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/GlobeAnnotationExample.java 30 Embedded Strings ""AGL Annotation"" GlobeAnnotation ga = new GlobeAnnotation(""AGL Annotation"", Position.fromDegrees(20, -120.9, 1000)); String"
active,"src/gov/nasa/worldwindx/examples/GlobeAnnotationExample.java 38 Embedded Strings ""World Wind Globe Annotation"" ApplicationTemplate.start(""World Wind Globe Annotation"", AppFrame.class); String"
T,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 70 Embedded Strings ""Type coordinates and press Enter"" this.coordInput.setToolTipText(""Type coordinates and press Enter""); Method: setToolTipText"
T,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 90 Embedded Strings ""Go to location"" JButton gotoButton = new JButton(""Go to location""); Method: JButton"
active,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 112 Embedded Strings ""Go to"" new CompoundBorder(BorderFactory.createEmptyBorder(9, 9, 9, 9), new TitledBorder(""Go to""))); String"
active,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 125 Embedded Strings ""Invalid coordinates"" resultLabel.setText(""Invalid coordinates""); String"
active,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 149 Embedded Strings ""(\\s*|,|,\\s*)"" String separators = ""(\\s*|,|,\\s*)""; String"
active,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 248 Embedded Strings ""[D|d|\u00B0|'|\u2019|\""|\u201d]"" dmsString = dmsString.replaceAll(""[D|d|\u00B0|'|\u2019|\""|\u201d]"", "" ""); String"
active,"src/gov/nasa/worldwindx/examples/GoToCoordinatePanel.java 250 Embedded Strings ""\\s+"" dmsString = dmsString.replaceAll(""\\s+"", "" ""); String"
active,"src/gov/nasa/worldwindx/examples/Graticule.java 33 Embedded Strings ""World Wind Lat-Lon Graticule"" ApplicationTemplate.start(""World Wind Lat-Lon Graticule"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 244 Embedded Strings ""Bold"" this.labelFontStyle.setSelectedItem(""Bold""); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 246 Embedded Strings ""Italic"" this.labelFontStyle.setSelectedItem(""Italic""); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 250 Embedded Strings ""Plain"" this.labelFontStyle.setSelectedItem(""Plain""); String"
T,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 316 Embedded Strings ""Show Labels"" this.labelEnabled = new JCheckBox(""Show Labels""); Method: JCheckBox"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 318 Embedded Strings ""Courier"" this.labelFontName = new JComboBox(new String[] {""Arial"", ""SansSerif"", ""Serif"", ""Courier"", ""Times"", ""Helvetica"", ""Trebuchet"", ""Tahoma""}); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 318 Embedded Strings ""Times"" this.labelFontName = new JComboBox(new String[] {""Arial"", ""SansSerif"", ""Serif"", ""Courier"", ""Times"", ""Helvetica"", ""Trebuchet"", ""Tahoma""}); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 319 Embedded Strings ""Plain"" this.labelFontStyle = new JComboBox(new String[] {""Plain"", ""Bold"", ""Italic"", ""BoldItalic""}); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 319 Embedded Strings ""Bold"" this.labelFontStyle = new JComboBox(new String[] {""Plain"", ""Bold"", ""Italic"", ""BoldItalic""}); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 319 Embedded Strings ""Italic"" this.labelFontStyle = new JComboBox(new String[] {""Plain"", ""Bold"", ""Italic"", ""BoldItalic""}); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 385 Embedded Strings ""Labels"" this.labelPanel.setBorder(new CompoundBorder(new TitledBorder(""Labels""), new EmptyBorder(10, 10, 10, 10))); String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 412 Embedded Strings ""Solid"" labelText = ""Solid""; String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 414 Embedded Strings ""Dashed"" labelText = ""Dashed""; String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 416 Embedded Strings ""Dotted"" labelText = ""Dotted""; String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 473 Embedded Strings ""color"" this.changeSupport.firePropertyChange(""color"", null, makeColorFromControls()); String"
T,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 576 Embedded Strings ""Choose..."" this.colorButton = new JButton(""Choose...""); Method: JButton"
T,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 584 Embedded Strings ""Choose Graticule Color"" this.colorChooserDialog = JColorChooser.createDialog(this, ""Choose Graticule Color"", true, this.colorChooser, Method: createDialog"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 665 Embedded Strings ""Exception while creating icon"" String message = ""Exception while creating icon""; String"
active,"src/gov/nasa/worldwindx/examples/GraticuleAttributesPanel.java 681 Embedded Strings ""Exception while drawing to image"" String message = ""Exception while drawing to image""; String"
active,"src/gov/nasa/worldwindx/examples/HelloWorldWind.java 40 Embedded Strings ""Hello World Wind"" System.setProperty(""com.apple.mrj.application.apple.menu.about.name"", ""Hello World Wind""); String"
active,"src/gov/nasa/worldwindx/examples/IconPicking.java 94 Embedded Strings ""World Wind Icon Picking"" ApplicationTemplate.start(""World Wind Icon Picking"", AppFrame.class); String"
T,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 137 Embedded Strings ""Enable view tracking"" JCheckBox checkBox = new JCheckBox(""Enable view tracking"", true); Method: JCheckBox"
T,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 147 Embedded Strings ""Go to objects"" JButton button = new JButton(""Go to objects""); Method: JButton"
active,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 222 Embedded Strings ""The view tracks the antenna icons,"" String text = ""The view tracks the antenna icons,"" String"
active,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 223 Embedded Strings "" the <font color=\""#DD0000\"">red</font> lines,"" + "" the <font color=\""#DD0000\"">red</font> lines,"" String"
active,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 224 Embedded Strings "" the <font color=\""#00DD00\"">green</font> spheres,"" + "" the <font color=\""#00DD00\"">green</font> spheres,"" String"
active,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 225 Embedded Strings "" and the <font color=\""#0000DD\"">blue</font> circles."" + "" and the <font color=\""#0000DD\"">blue</font> circles."" String"
active,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 226 Embedded Strings "" Drag any object out of the window to track it."" + "" Drag any object out of the window to track it.""; String"
active,"src/gov/nasa/worldwindx/examples/KeepingObjectsInView.java 491 Embedded Strings ""Keeping Objects In View"" ApplicationTemplate.start(""Keeping Objects In View"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/LayerTreeUsage.java 64 Embedded Strings ""World Wind Layer Tree"" ApplicationTemplate.start(""World Wind Layer Tree"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/LineBackground.java 112 Embedded Strings ""World Wind Line Backgrounds"" ApplicationTemplate.start(""World Wind Line Backgrounds"", AppFrame.class); String"
T,"src/gov/nasa/worldwindx/examples/LineBuilder.java 276 Embedded Strings ""New"" newButton = new JButton(""New""); Method: JButton"
active,"src/gov/nasa/worldwindx/examples/LineBuilder.java 283 Embedded Strings ""Pause"" pauseButton.setText(""Pause""); String"
T,"src/gov/nasa/worldwindx/examples/LineBuilder.java 293 Embedded Strings ""Pause"" pauseButton = new JButton(""Pause""); Method: JButton"
active,"src/gov/nasa/worldwindx/examples/LineBuilder.java 299 Embedded Strings ""Resume"" pauseButton.setText(!lineBuilder.isArmed() ? ""Resume"" : ""Pause""); String"
active,"src/gov/nasa/worldwindx/examples/LineBuilder.java 299 Embedded Strings ""Pause"" pauseButton.setText(!lineBuilder.isArmed() ? ""Resume"" : ""Pause""); String"
T,"src/gov/nasa/worldwindx/examples/LineBuilder.java 306 Embedded Strings ""End"" endButton = new JButton(""End""); Method: JButton"
active,"src/gov/nasa/worldwindx/examples/LineBuilder.java 314 Embedded Strings ""Pause"" pauseButton.setText(""Pause""); String"
active,"src/gov/nasa/worldwindx/examples/LineBuilder.java 345 Embedded Strings ""Line"" new CompoundBorder(BorderFactory.createEmptyBorder(9, 9, 9, 9), new TitledBorder(""Line""))); String"
T,"src/gov/nasa/worldwindx/examples/LineBuilder.java 346 Embedded Strings ""Line control and info"" outerPanel.setToolTipText(""Line control and info""); Method: setToolTipText"
active,"src/gov/nasa/worldwindx/examples/LineBuilder.java 394 Embedded Strings ""World Wind Line Builder"" ApplicationTemplate.start(""World Wind Line Builder"", LineBuilder.AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/LocalDataOnly.java 32 Embedded Strings ""Local Data Only"" ApplicationTemplate.start(""Local Data Only"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/LoggingControl.java 46 Embedded Strings ""World Wind Logging Control"" ApplicationTemplate.start(""World Wind Logging Control"", AppFrame.class); String"
T,"src/gov/nasa/worldwindx/examples/MGRSAttributesPanel.java 417 Embedded Strings ""Save State"" this.saveStateButton = new JButton(""Save State""); Method: JButton"
T,"src/gov/nasa/worldwindx/examples/MGRSAttributesPanel.java 423 Embedded Strings ""Load State"" this.loadStateButton = new JButton(""Load State""); Method: JButton"
T,"src/gov/nasa/worldwindx/examples/MGRSAttributesPanel.java 482 Embedded Strings ""Maximum Resolution"" JLabel label = new JLabel(""Maximum Resolution""); Method: JLabel"
active,"src/gov/nasa/worldwindx/examples/MGRSAttributesPanel.java 516 Embedded Strings ""Global UTM"" labelText = ""Global UTM""; String"
active,"src/gov/nasa/worldwindx/examples/MGRSAttributesPanel.java 518 Embedded Strings ""UTM Grid"" labelText = ""UTM Grid""; String"
active,"src/gov/nasa/worldwindx/examples/MGRSAttributesPanel.java 548 Embedded Strings ""Exception while loading icon"" String message = ""Exception while loading icon""; String"
T,"src/gov/nasa/worldwindx/examples/MGRSGraticule.java 47 Embedded Strings ""MGRS Graticule Properties"" JDialog dialog = MGRSAttributesPanel.showDialog(this, ""MGRS Graticule Properties"", layer); Method: showDialog"
active,"src/gov/nasa/worldwindx/examples/MGRSGraticule.java 56 Embedded Strings ""World Wind UTM/MGRS Graticule"" ApplicationTemplate.start(""World Wind UTM/MGRS Graticule"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/Markers.java 136 Embedded Strings ""World Wind Markers"" ApplicationTemplate.start(""World Wind Markers"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 195 Embedded Strings ""Markers Color"" new TitledBorder(""Markers Color""))); String"
T,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 200 Embedded Strings ""Mode:"" radioPanel.add(new JLabel(""Mode:"")); Method: JLabel"
T,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 202 Embedded Strings ""Ramp"" JRadioButton btRamp = new JRadioButton(""Ramp""); Method: JRadioButton"
T,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 232 Embedded Strings ""Days"" JRadioButton btDow = new JRadioButton(""Days""); Method: JRadioButton"
T,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 248 Embedded Strings ""Hours"" JRadioButton btHours = new JRadioButton(""Hours""); Method: JRadioButton"
T,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 271 Embedded Strings ""Color ramp time scale - Minutes"" timeScaleSlider.setToolTipText(""Color ramp time scale - Minutes""); Method: setToolTipText"
T,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 288 Embedded Strings ""Color scheme:"" comboPanel.add(new JLabel(""Color scheme:"")); Method: JLabel"
active,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 289 Embedded Strings ""Monochrome"" colorRampCombo = new JComboBox(new String[] {""Monochrome"", ""Desaturated"", ""Gradient"", ""Rainbow""}); String"
active,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 289 Embedded Strings ""Gradient"" colorRampCombo = new JComboBox(new String[] {""Monochrome"", ""Desaturated"", ""Gradient"", ""Rainbow""}); String"
active,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 289 Embedded Strings ""Rainbow"" colorRampCombo = new JComboBox(new String[] {""Monochrome"", ""Desaturated"", ""Gradient"", ""Rainbow""}); String"
active,"src/gov/nasa/worldwindx/examples/MarkersOrder.java 561 Embedded Strings ""World Wind Markers Order"" ApplicationTemplate.start(""World Wind Markers Order"", AppFrame.class); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 99 Embedded Strings ""Pause"" pauseButton.setText(""Pause""); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 107 Embedded Strings ""Pause"" pauseButton.setText(""Pause""); String"
T,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 135 Embedded Strings ""Shape:"" shapePanel.add(new JLabel(""Shape:"")); Method: JLabel"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Rectangle"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Square"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Ellipse"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Line"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Polygon"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Path"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 137 Embedded Strings ""Circle"" {""Line"", ""Path"", ""Polygon"", ""Circle"", ""Ellipse"", ""Square"", ""Rectangle""}); String"
T,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 165 Embedded Strings ""Path type:"" pathTypePanel.add(new JLabel(""Path type:"")); Method: JLabel"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 166 Embedded Strings ""Linear"" pathTypeCombo = new JComboBox(new String[] {""Linear"", ""Rhumb"", ""Great circle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 166 Embedded Strings ""Great circle"" pathTypeCombo = new JComboBox(new String[] {""Linear"", ""Rhumb"", ""Great circle""}); String"
active,"src/gov/nasa/worldwindx/examples/MeasureToolPanel.java 177 Embedded Strings ""Great circle"" else if (item.equals(""Great circle"")) String"
